Time,Concentration
2018-07-19 08:44:06,5517.0
2018-07-19 08:44:07,5510.0
2018-07-19 08:44:08,5462.0
2018-07-19 08:44:09,5549.0
2018-07-19 08:44:10,5412.0
2018-07-19 08:44:11,5431.0
2018-07-19 08:44:12,5245.0
2018-07-19 08:44:13,5127.0
2018-07-19 08:44:14,5372.0
2018-07-19 08:44:15,5610.0
2018-07-19 08:44:16,5531.0
2018-07-19 08:44:17,5509.0
2018-07-19 08:44:18,5609.0
2018-07-19 08:44:19,5491.0
2018-07-19 08:44:20,5680.0
2018-07-19 08:44:21,5632.0
2018-07-19 08:44:22,5498.0
2018-07-19 08:44:23,5586.0
2018-07-19 08:44:24,5580.0
2018-07-19 08:44:25,5759.0
2018-07-19 08:44:26,5913.0
2018-07-19 08:44:27,5932.0
2018-07-19 08:44:28,5835.0
2018-07-19 08:44:29,5661.0
2018-07-19 08:44:30,5838.0
2018-07-19 08:44:31,5790.0
2018-07-19 08:44:32,5884.0
2018-07-19 08:44:33,5847.0
2018-07-19 08:44:34,5915.0
2018-07-19 08:44:35,6074.0
2018-07-19 08:44:36,6017.0
2018-07-19 08:44:37,5947.0
2018-07-19 08:44:38,6094.0
2018-07-19 08:44:39,6104.0
2018-07-19 08:44:40,6267.0
2018-07-19 08:44:41,6214.0
2018-07-19 08:44:42,6143.0
2018-07-19 08:44:43,5869.0
2018-07-19 08:44:44,5911.0
2018-07-19 08:44:45,5938.0
2018-07-19 08:44:46,5958.0
2018-07-19 08:44:47,5902.0
2018-07-19 08:44:48,5806.0
2018-07-19 08:44:49,5762.0
2018-07-19 08:44:50,5767.0
2018-07-19 08:44:51,5607.0
2018-07-19 08:44:52,5708.0
2018-07-19 08:44:53,5728.0
2018-07-19 08:44:54,5764.0
2018-07-19 08:44:55,5580.0
2018-07-19 08:44:56,5748.0
2018-07-19 08:44:57,5709.0
2018-07-19 08:44:58,5733.0
2018-07-19 08:44:59,5798.0
2018-07-19 08:45:00,5724.0
2018-07-19 08:45:01,5680.0
2018-07-19 08:45:02,5733.0
2018-07-19 08:45:03,5644.0
2018-07-19 08:45:04,5691.0
2018-07-19 08:45:05,5743.0
2018-07-19 08:45:06,5929.0
2018-07-19 08:45:07,5881.0
2018-07-19 08:45:08,5795.0
2018-07-19 08:45:09,5718.0
2018-07-19 08:45:10,5758.0
2018-07-19 08:45:11,5642.0
2018-07-19 08:45:12,5782.0
2018-07-19 08:45:13,5934.0
2018-07-19 08:45:14,5759.0
2018-07-19 08:45:15,5832.0
2018-07-19 08:45:16,5689.0
2018-07-19 08:45:17,5608.0
2018-07-19 08:45:18,5613.0
2018-07-19 08:45:19,5702.0
2018-07-19 08:45:20,5747.0
2018-07-19 08:45:21,5841.0
2018-07-19 08:45:22,5740.0
2018-07-19 08:45:23,5703.0
2018-07-19 08:45:24,5643.0
2018-07-19 08:45:25,5646.0
2018-07-19 08:45:26,5806.0
2018-07-19 08:45:27,5762.0
2018-07-19 08:45:28,5731.0
2018-07-19 08:45:29,5731.0
2018-07-19 08:45:30,5700.0
